time,route,health,x,y,z,holdout,holdout_time,police,shots,drift
115.5449,901.2399,100000,-148.7047,2.168543,-98.9913,False,0,0,472,0
115.8104,903.268,100000,-148.5593,2.187324,-96.95638,False,0,0,473,0
116.0782,905.4521,100000,-148.4081,2.207542,-94.7641,False,0,0,474,0
116.3441,907.4802,100000,-148.2726,2.226318,-92.72869,False,0,0,475,0
116.6098,909.5082,100000,-148.142,2.245098,-90.69246,False,0,0,476,0
116.8774,911.5363,100000,-148.0167,2.263874,-88.65627,False,0,0,477,0
117.1434,913.7204,100000,-147.8875,2.284091,-86.463,False,0,0,478,0
117.413,915.7485,100000,-147.7734,2.302868,-84.42615,False,0,0,479,0
117.6782,917.9326,100000,-147.6568,2.323082,-82.23247,False,0,0,481,0
117.944,919.9606,100000,-147.5546,2.341861,-80.19485,False,0,0,482,0
118.2125,921.9887,100000,-147.4584,2.360637,-78.15748,False,0,0,483,0
118.4775,924.0168,100000,-147.3683,2.379416,-76.11972,False,0,0,484,0
118.7443,926.2009,100000,-147.2783,2.399667,-73.9249,False,0,0,485,0
119.0107,928.2289,100000,-147.2013,2.418452,-71.88681,False,0,0,486,0
119.2783,930.413,100000,-147.1257,2.4387,-69.69167,False,0,0,487,0
119.5761,932.5971,100000,-147.0577,2.458942,-67.49635,False,0,0,488,0
119.8429,934.7812,100000,-146.9975,2.479156,-65.30078,False,0,0,490,0
120.1109,936.8093,100000,-146.9486,2.497931,-63.26213,False,0,0,491,0
120.375,938.8373,100000,-146.9066,2.516711,-61.22318,False,0,0,492,0
120.6438,941.0214,100000,-146.869,2.536922,-59.0274,False,0,0,493,0
120.9092,943.0495,100000,-146.8414,2.555699,-56.98841,False,0,0,494,0
121.1759,945.0776,100000,-146.8208,2.574477,-54.94921,False,0,0,495,0
121.4436,947.2617,100000,-146.8065,2.594688,-52.75333,False,0,0,496,0
121.7083,949.2897,100000,-146.8004,2.613465,-50.71421,False,0,0,497,0
121.9769,951.3178,100000,-146.8015,2.632242,-48.67495,False,0,0,499,0
122.243,953.5019,100000,-146.8105,2.652454,-46.47896,False,0,0,500,0
122.5111,955.53,100000,-146.8262,2.671232,-44.4398,False,0,0,501,0
122.7762,957.558,100000,-146.849,2.690007,-42.40085,False,0,0,502,0
123.0431,959.7421,100000,-146.8813,2.710219,-40.20501,False,0,0,503,0
123.3082,961.7702,100000,-146.9184,2.728997,-38.16595,False,0,0,504,0
123.5771,963.7983,100000,-146.9625,2.747774,-36.12716,False,0,0,505,0
123.8434,965.9824,100000,-147.0177,2.767986,-33.93158,False,0,0,506,0
124.1107,968.0104,100000,-147.0759,2.786764,-31.89306,False,0,0,507,0
124.376,970.0385,100000,-147.1407,2.805547,-29.85466,False,0,0,509,0
124.6437,972.2226,100000,-147.2179,2.825798,-27.65938,False,0,0,510,0
124.91,974.2507,100000,-147.2963,2.844579,-25.62138,False,0,0,511,0
125.1758,976.2787,100000,-147.3811,2.863362,-23.58338,False,0,0,512,0
125.4432,978.4628,100000,-147.4793,2.883608,-21.38882,False,0,0,513,0
125.7089,980.4909,100000,-147.5768,2.902391,-19.3515,False,0,0,514,0
125.9775,982.519,100000,-147.6804,2.921171,-17.31395,False,0,0,515,0
126.2434,984.7031,100000,-147.7984,2.941384,-15.12053,False,0,0,516,0
126.5101,986.7311,100000,-147.9137,2.960162,-13.08346,False,0,0,518,0
126.7753,988.7592,100000,-148.0346,2.978934,-11.04702,False,0,0,519,0
127.0446,990.9433,100000,-148.1706,2.999153,-8.85412,False,0,0,520,0
127.3092,992.9714,100000,-148.3024,3.017926,-6.818001,False,0,0,521,0
127.6051,995.3115,100000,-148.4603,3.039576,-4.469627,False,0,0,522,0
127.8721,997.3395,100000,-148.6024,3.058355,-2.433968,False,0,0,523,0
128.1374,999.3676,100000,-148.7489,3.077129,-0.3993258,False,0,0,524,0
128.4061,1001.552,100000,-148.9115,3.097347,1.792108,False,0,0,525,0
128.6708,1003.58,100000,-149.0668,3.116123,3.826366,False,0,0,527,0
128.9393,1005.764,100000,-149.2381,3.136339,6.016549,False,0,0,528,0
129.2046,1007.792,100000,-149.401,3.155117,8.050292,False,0,0,529,0
129.4723,1009.82,100000,-149.5673,3.173893,10.08307,False,0,0,530,0
129.7374,1011.848,100000,-149.7366,3.192672,12.11631,False,0,0,531,0
130.0044,1014.032,100000,-149.9224,3.212893,14.30486,False,0,0,532,0
130.2717,1016.06,100000,-150.0974,3.231672,16.33692,False,0,0,533,0
130.5393,1018.244,100000,-150.2888,3.251902,18.52503,False,0,0,534,0
130.8054,1020.272,100000,-150.4685,3.270683,20.55577,False,0,0,536,0
131.071,1022.3,100000,-150.6502,3.28946,22.58708,False,0,0,537,0
131.339,1024.484,100000,-150.8475,3.309684,24.7732,False,0,0,538,0
131.6065,1026.513,100000,-151.0322,3.328464,26.80357,False,0,0,539,0
131.8709,1028.541,100000,-151.218,3.347234,28.83304,False,0,0,540,0
132.1371,1030.569,100000,-151.4044,3.366017,30.862,False,0,0,541,0
132.4061,1032.753,100000,-151.606,3.386233,33.04721,False,0,0,542,0
132.6713,1034.781,100000,-151.7933,3.405007,35.07507,False,0,0,543,0
132.9393,1036.965,100000,-151.9951,3.425231,37.25933,False,0,0,544,0
133.2052,1038.993,100000,-152.1822,3.444003,39.28667,False,0,0,546,0
133.4709,1041.021,100000,-152.3685,3.462785,41.31368,False,0,0,547,0
133.7379,1043.049,100000,-152.5543,3.481559,43.34061,False,0,0,548,0
134.0043,1045.233,100000,-152.753,3.501779,45.52218,False,0,0,549,0
134.2719,1047.261,100000,-152.9362,3.520561,47.5485,False,0,0,550,0
134.5385,1049.445,100000,-153.1316,3.540781,49.72933,False,0,0,551,0
134.8049,1051.474,100000,-153.3111,3.559562,51.75456,False,0,0,552,0
135.0708,1053.502,100000,-153.4886,3.578339,53.77917,False,0,0,553,0
135.3398,1055.686,100000,-153.6768,3.598564,55.95893,False,0,0,555,0
135.6351,1057.87,100000,-153.8622,3.618791,58.13861,False,0,0,556,0
135.8998,1060.054,100000,-154.044,3.639014,60.3173,False,0,0,557,0
136.1687,1062.082,100000,-154.2096,3.657789,62.34066,False,0,0,558,0
136.437,1064.11,100000,-154.3719,3.676564,64.363,False,0,0,559,0
136.7009,1066.294,100000,-154.5425,3.696773,66.54099,False,0,0,560,0
136.9663,1068.322,100000,-154.6971,3.715544,68.56297,False,0,0,561,0
137.234,1070.35,100000,-154.8474,3.734321,70.58408,False,0,0,562,0
137.5017,1072.534,100000,-155.0047,3.754521,72.76125,False,0,0,564,0
137.7666,1074.562,100000,-155.146,3.773298,74.78187,False,0,0,565,0
138.0338,1076.59,100000,-155.2826,3.792077,76.80268,False,0,0,566,0
138.3015,1078.775,100000,-155.4243,3.812301,78.97817,False,0,0,567,0
138.5687,1080.803,100000,-155.5505,3.831084,80.99807,False,0,0,568,0
138.8345,1082.831,100000,-155.6716,3.849859,83.01795,False,0,0,569,0
139.1008,1085.015,100000,-155.7959,3.870088,85.19243,False,0,0,570,0
139.3666,1087.043,100000,-155.9054,3.88887,87.2118,False,0,0,571,0
139.6357,1089.071,100000,-156.0093,3.907646,89.23062,False,0,0,573,0
139.9,1091.255,100000,-156.1145,3.92788,91.40469,False,0,0,574,0
140.1667,1093.283,100000,-156.2059,3.946658,93.42319,False,0,0,575,0
140.4359,1095.311,100000,-156.2912,3.965436,95.44119,False,0,0,576,0
140.7019,1097.495,100000,-156.376,3.985669,97.61466,False,0,0,577,0
140.9676,1099.523,100000,-156.4481,4.004448,99.63245,False,0,0,578,0
141.2349,1101.551,100000,-156.5137,4.023228,101.6502,False,0,0,579,0
141.5013,1103.735,100000,-156.5771,4.043461,103.823,False,0,0,580,0
141.768,1105.764,100000,-156.6289,4.062241,105.8404,False,0,0,581,0
142.0338,1107.792,100000,-156.674,4.081021,107.8577,False,0,0,583,0
142.2994,1109.976,100000,-156.7149,4.101255,110.0302,False,0,0,584,0
142.5669,1112.004,100000,-156.7458,4.120035,112.0473,False,0,0,585,0
142.8343,1114.032,100000,-156.7698,4.138808,114.0644,False,0,0,586,0
143.1013,1116.216,100000,-156.7874,4.159002,116.2346,False,0,0,587,0
143.3688,1118.244,100000,-156.7958,4.177798,118.2535,False,0,0,588,0
143.6621,1120.584,100000,-156.801,4.199425,120.5881,False,0,0,589,0
143.927,1122.612,100000,-156.8013,4.218246,122.6103,False,0,0,591,0
144.1945,1124.64,100000,-156.8001,4.237057,124.6395,False,0,0,592,0
144.4604,1126.824,100000,-156.8,4.257262,126.8243,False,0,0,593,0
144.726,1128.852,100000,-156.8,4.27604,128.8524,False,0,0,594,0
144.9937,1130.88,100000,-156.8,4.294819,130.8805,False,0,0,595,0
145.2614,1133.065,100000,-156.8,4.315042,133.0646,False,0,0,596,0
145.5257,1135.093,100000,-156.8,4.33382,135.0926,False,0,0,597,0
145.7935,1137.121,100000,-156.8,4.352599,137.1207,False,0,0,598,0
146.0614,1139.305,100000,-156.8,4.372822,139.3048,False,0,0,599,0
146.327,1141.333,100000,-156.8,4.3916,141.3329,False,0,0,601,0
146.5949,1143.361,100000,-156.8,4.410378,143.3609,False,0,0,602,0
146.8593,1145.545,100000,-156.8,4.430602,145.545,False,0,0,603,0
147.1275,1147.573,100000,-156.8,4.449381,147.5732,False,0,0,604,0
147.3939,1149.601,100000,-156.8,4.468152,149.6012,False,0,0,605,0
147.6592,1151.785,100000,-156.804,4.48844,151.7991,False,0,0,606,0
147.9268,1153.813,100000,-156.8066,4.507214,153.813,False,0,0,607,0
148.1926,1155.841,100000,-156.7919,4.525831,155.7991,False,0,0,608,0
148.4628,1158.026,100000,-156.7609,4.545774,157.9196,False,0,0,610,0
148.7341,1160.054,100000,-156.7043,4.563987,159.8272,False,0,0,611,0
149.0009,1162.238,100000,-156.6041,4.583114,161.8479,False,0,0,612,0
149.2686,1164.266,100000,-156.4792,4.600673,163.6907,False,0,0,613,0
149.5326,1166.294,100000,-156.3238,4.617938,165.5001,False,0,0,614,0
149.8,1168.478,100000,-156.1225,4.636074,167.4115,False,0,0,615,0
150.0673,1170.506,100000,-155.9042,4.652725,169.1518,False,0,0,616,0
150.3342,1172.534,100000,-155.6557,4.669081,170.8586,False,0,0,618,0
150.6013,1174.718,100000,-155.3545,4.68637,172.6595,False,0,0,619,0
150.8671,1176.746,100000,-155.0438,4.702149,174.2971,False,0,0,621,0
151.1343,1178.774,100000,-154.7033,4.717638,175.9014,False,0,0,622,0
151.4014,1180.958,100000,-154.3035,4.734055,177.5921,False,0,0,623,0
151.6924,1183.142,100000,-153.8694,4.75014,179.2442,False,0,0,624,0
151.9604,1185.327,100000,-153.4013,4.765887,180.8577,False,0,0,625,0
152.2273,1187.355,100000,-152.9362,4.780144,182.3219,False,0,0,626,0
152.4936,1189.383,100000,-152.442,4.794108,183.7531,False,0,0,628,0
152.7576,1191.411,100000,-151.9187,4.807781,185.1514,False,0,0,629,0
153.0254,1193.595,100000,-151.3229,4.822257,186.6211,False,0,0,630,0
153.2939,1195.623,100000,-150.7398,4.835322,187.9518,False,0,0,631,0
153.5607,1197.807,100000,-150.0797,4.849148,189.3488,False,0,0,632,0
153.8279,1199.835,100000,-149.437,4.861611,190.6128,False,0,0,634,0
154.0939,1201.863,100000,-148.7656,4.873782,191.8451,False,0,0,635,0
154.3588,1204.047,100000,-148.0107,4.886569,193.1367,False,0,0,636,0
154.6254,1206.075,100000,-147.2801,4.898084,194.3032,False,0,0,637,0
154.8939,1208.103,100000,-146.5209,4.90931,195.4389,False,0,0,638,0
155.1593,1210.287,100000,-145.6711,4.920912,196.6275,False,0,0,639,0
155.4258,1212.316,100000,-144.8523,4.931535,197.6993,False,0,0,641,0
155.6913,1214.344,100000,-144.0047,4.941865,198.7408,False,0,0,642,0
155.9599,1216.528,100000,-143.0596,4.952515,199.8287,False,0,0,643,0
156.2272,1218.556,100000,-142.1516,4.962245,200.808,False,0,0,644,0
156.4937,1220.584,100000,-141.2144,4.971686,201.7577,False,0,0,645,0
156.7592,1222.768,100000,-140.1722,4.981513,202.7475,False,0,0,646,0
157.0257,1224.796,100000,-139.1734,4.990388,203.6365,False,0,0,648,0
157.2926,1226.824,100000,-138.1447,4.998968,204.4964,False,0,0,649,0
157.5611,1229.008,100000,-137.0031,5.007937,205.3901,False,0,0,650,0
157.8272,1231.036,100000,-135.9114,5.015906,206.1901,False,0,0,651,0
158.0934,1233.064,100000,-134.7887,5.023584,206.9616,False,0,0,652,0
158.359,1235.248,100000,-133.5455,5.03157,207.7601,False,0,0,653,0
158.6271,1237.276,100000,-132.3582,5.038635,208.4722,False,0,0,655,0
158.8939,1239.305,100000,-131.1396,5.045405,209.1556,False,0,0,656,0
159.1601,1241.489,100000,-129.7916,5.052411,209.8597,False,0,0,657,0
159.4261,1243.517,100000,-128.5066,5.058568,210.4837,False,0,0,658,0
159.7243,1245.857,100000,-126.9841,5.065391,211.1681,False,0,0,659,0
159.991,1247.885,100000,-125.6296,5.070911,211.7302,False,0,0,661,0
160.2571,1249.913,100000,-124.2424,5.076134,212.2635,False,0,0,662,0
160.525,1252.097,100000,-122.7121,5.081407,212.8054,False,0,0,663,0
160.789,1254.125,100000,-121.2569,5.086006,213.2784,False,0,0,664,0
161.0567,1256.153,100000,-119.7687,5.090313,213.7222,False,0,0,665,0
161.3231,1258.337,100000,-118.129,5.09458,214.1673,False,0,0,666,0
161.5928,1260.365,100000,-116.572,5.098286,214.55,False,0,0,668,0
161.8581,1262.393,100000,-114.9819,5.101701,214.903,False,0,0,669,0
162.1229,1264.578,100000,-113.2319,5.10502,215.25,False,0,0,670,0
162.3905,1266.606,100000,-111.5727,5.107831,215.5412,False,0,0,671,0
162.6576,1268.634,100000,-109.8799,5.110355,215.8025,False,0,0,672,0
162.9225,1270.818,100000,-108.0198,5.112747,216.0501,False,0,0,673,0
163.1902,1272.846,100000,-106.2577,5.114659,216.2487,False,0,0,675,0
163.4565,1274.874,100000,-104.4622,5.116278,216.4169,False,0,0,677,0
